Year,Month,Day,Temperature,Relative_Humidity,Mean_Sea_Level_Pressure,Total_Precipitation,Total_Cloud_Cover,High_Cloud_Cover,Medium_Cloud_Cover ,Low_Cloud_Cover,Sunshine_Duration ,Shortwave_Radiation,Wind_Speed_10,Wind _Direction_10,Wind_Speed_80,Wind_Direction_80,Wind_Speed_900,Wind_Direction_900,Wind_Gust
2014,6,22,69.37,49.67,1017.16,0,41.72,22,23.54,21.88,501.06,7850.69,4.03,247.66,4.79,207.84,4.46,222.36,7.71
2014,6,23,68.96,57.17,1017.3,1.9,75.46,44.88,75.17,38.21,117.45,5287.49,3.73,296.59,4.56,281.51,5.7,139.17,6.73
2014,6,24,66.8,68.96,1014.63,21.2,60.79,34.58,58.33,60.79,415.49,5327.54,4.19,136.77,4.78,145.84,6.74,127.72,5.99
2014,6,25,65.86,57.21,1011.35,0.4,16.27,5.54,3.17,14.96,792.66,6818.29,7.08,216.68,8.23,222.64,9.09,57.57,7.44
2014,6,26,65.12,48.38,1013.85,0,7.53,9.12,3.17,2.58,891.03,8370.45,4.13,206.28,5.13,195.95,8.71,207.95,6.62
2014,6,27,69.19,44.71,1015.62,0.1,33.67,33.25,30.96,5.83,635.83,7604.16,4.65,227.75,5.02,240.12,8.48,267.34,7.35
2014,6,28,70.39,59.62,1012.67,6.8,77.58,49.67,77.21,43.04,293.56,4793.54,5.86,172.1,6.54,188.53,16.93,241.06,13.71
2014,6,29,62.77,67.29,1011.28,11,90,48,77.38,77.17,140.43,4192.79,11.36,254.02,14.38,256.97,29.4,262.08,18.18
2014,6,30,60.31,62.79,1016.93,1.7,58.83,0.04,15.33,53.33,445.35,6040.43,8.28,276.28,10.17,275.18,13.45,291.55,11.18
2014,7,1,65.27,51.46,1016.35,0,5.96,3.79,4.88,0,932.92,8304.59,4.24,81.64,5.59,88.24,4.82,95.49,6.09
2014,7,2,63.79,64.42,1019.33,1.7,64.54,32.88,63.54,46.96,267.87,5031.17,4.04,150.27,4.52,180.32,7.59,128.73,5.36
2014,7,3,69.74,54.88,1022.65,0,4.28,13.46,0.71,0.29,913.69,8254.75,7.1,107.57,9.72,109.94,6.35,121.2,8.33
2014,7,4,73.64,52.67,1012.68,4.7,57.62,77.5,51.54,10.38,225.58,5834.84,8.54,138.35,12.16,138.92,15.67,141.35,13.41
2014,7,5,70.22,62.42,1011.59,1.7,57.26,18.21,44.75,44.58,378.28,5447.69,8.16,233.3,9.92,245.78,21.55,258.18,14.5
2014,7,6,75.79,54.88,1010.43,3.8,52.56,16.12,43.08,21.54,356.64,6840.54,7.74,166.57,9.86,171.19,12.02,221.1,11.53
2014,7,7,67.48,74.62,1014.18,15.4,84.92,55.62,71.79,73.79,211.91,4693.86,5.04,221.39,6.22,195.31,11.86,163.42,9.81
2014,7,8,58.91,80.92,1011.67,13.1,100,64.54,92.71,97.96,0,1502.32,12.34,270.13,15.59,272.65,23.07,264.05,14.69
2014,7,9,56.59,78.29,1012.5,13.7,98.42,32.62,65.54,95.12,16.6,2915.64,13.96,269.65,17.76,270.97,25.7,297.24,17.93
2014,7,10,58.04,79.92,1009.69,5.8,99.21,4.21,24.79,99.21,8.3,2277.51,11.19,258.65,14.49,260.26,20.79,292.39,13.79
2014,7,11,64.21,81.42,1012.81,4.8,88.71,14.54,41.79,82.88,144.82,3720.2,9.15,270.07,11.56,271.94,11.64,337.56,10.87
2014,7,12,64.4,78.75,1013.84,0.2,88.42,44,35.5,81.88,61.91,3445.19,5.34,277.95,7.2,281.33,7.46,283.47,6.98
2014,7,13,65.39,71.29,1012.7,0.4,86,38.71,48.5,67.38,94.47,4279.12,7.4,254.42,9.87,258.11,14.62,267.99,11.83
2014,7,14,65.74,71.33,1014.52,6.5,46.54,4.33,17.75,46.54,611.58,4779.3,5.64,252.51,7.18,261.11,13.8,268.53,8.97
2014,7,15,68.37,60.08,1019.72,0,15.12,0,4.25,11.29,781.38,7614.84,3.76,243.91,4.07,258.2,5.11,286.81,4.15
2014,7,16,73.6,52.38,1019.87,0,26.17,0,26.17,0,758.55,7825.77,2.3,89.61,2.91,78.22,6.24,69,4.29
2014,7,17,76.48,54.25,1019.85,0,2.79,0,2.79,0,893.83,7892.52,4.48,114.07,5.39,108.59,7.43,88.43,6.79
2014,7,18,77.92,48.46,1017.35,0,1.82,6.08,0,0,916.61,7921.89,8.21,116.81,11.41,114.72,14.24,111.04,10.42
2014,7,19,79.96,49.67,1012.01,0,19.1,31.46,15.92,0,823.31,7697.61,7.84,120.44,11.13,123.6,9.27,174.93,10.71
2014,7,20,73.32,63.25,1010.54,3.3,84.67,79.38,80.79,33.21,41.42,3495.03,6.92,202.05,9.39,205.88,9.74,257.56,10.25
2014,7,21,66.17,71.08,1011.53,60.7,83.88,7.96,25.33,80.17,179.65,4517.64,10.65,250.02,13.34,255.83,22.91,277.33,14.26
2014,7,22,66.88,84.21,1013.51,25.9,94.08,48.71,61.92,93.71,52.98,2549.85,10.86,267.61,14.26,270.08,20.26,200.6,13.92
2014,7,23,71.88,65.54,1012.61,0.2,60.15,53.75,48.5,12.75,310.24,6480.98,6.5,142.36,9.29,136.49,19.9,79.42,11.22
2014,7,24,70.66,59.79,1011.38,0,37.73,11.33,37.38,4.17,595.41,6675,2.94,253.98,3.34,245.25,15.51,157.11,7.13
2014,7,25,72.49,52.46,1012.03,0.2,22.49,13.96,12.04,11.92,606.13,7202.77,3.33,249.89,4.11,259.72,4.32,274.37,4.97
2014,7,26,67.15,68.33,1013.97,7,84.17,24.08,78.12,66.08,19.6,4022.8,5.2,228.46,6.03,246.83,6.7,279.45,6.79
2014,7,27,70.09,63.08,1015.35,1.1,38.07,13.92,16.38,30.33,513.45,5835.73,3.81,208.88,5.37,218.85,6.36,241.33,6.46
2014,7,28,67.41,71.54,1012.11,14.6,56.77,45.67,47.42,52.21,286.85,3314.36,5.86,187.24,7.13,187.75,7.55,169.65,6.73
2014,7,29,62.19,76.88,1009.91,35.6,99.42,55.92,87.75,87.71,5.11,4456.23,7.98,255.64,9.98,259.22,13.41,281.45,10.62
2014,7,30,64.74,86.04,1010.1,11,100,27.04,75.08,99.33,0,2159.14,8.41,284.04,10.7,288.9,19.31,267.39,12.5
2014,7,31,70.08,69.08,1013.73,0,42.95,4.62,0,42.62,531.47,6989.17,2.82,169.58,3.45,175.75,6.89,75.28,4.03
2014,8,1,72.57,63.29,1010.1,0,12.15,15.21,3.83,6.25,814.72,6932.21,2.04,164.72,2.21,152.99,5.34,93.57,4.78
2014,8,2,71.31,64.54,1008.51,0.2,56.83,38.08,50.92,40.21,347.85,3900.87,4.42,197.97,5.12,213.52,9.69,230.15,8.09
2014,8,3,68.38,72.21,1012.29,5.1,76.04,44.33,67.21,46,221.33,4673.39,2.87,203.25,3.27,234.57,7.52,262.54,5.28
2014,8,4,68.52,66.5,1016.59,1.2,40.92,0,24.96,27.12,523.53,4719.67,4.03,209.44,4.37,224.3,8.65,261.52,7.47
2014,8,5,67.52,61.67,1018.34,0,16.42,0.42,9,11.62,842.42,6559.3,4.56,275.55,5.48,280.83,7.19,260.67,6.69
2014,8,6,66.42,64.71,1017.57,0,72.96,63.29,69.25,28.62,68.97,4359.22,3.61,166.31,4.8,160.78,6.25,162.27,6.47
2014,8,7,68.15,67.88,1015.78,5.2,60.75,1.42,29.79,53.12,377.82,4664.49,3.68,223.93,4.53,229.65,9.48,265.79,5.97
2014,8,8,71.39,66.62,1013.04,1.5,43.33,24.42,26.75,14.96,418.21,5961.22,3.82,134.38,4.92,136.14,4.96,187.11,6.54
2014,8,9,71.59,64,1013.22,7.4,67.54,30.12,41.96,53.75,387.62,3659.68,5.66,202,6.96,212.25,17.46,233.8,12.86
2014,8,10,76.37,62.58,1010.35,4.2,69.3,55.21,64.54,51.83,432.06,5962.11,7.92,182.32,10.93,188.42,15.56,217.26,15.94
2014,8,11,70.16,63.25,1014.34,2.1,78.78,42.21,56.12,51,202.02,5267.02,8.66,267.77,11.43,271.42,18.34,270.31,14.97
2014,8,12,67.74,53.75,1014.11,0,75,48.96,70,21.08,285.08,5896.25,3.98,242.48,4.96,255.12,11.22,266.26,8.99
2014,8,13,61.83,72.75,1008.64,14.2,95.04,43.5,70.17,71.08,0,2050.56,10.49,177.65,14.07,184.12,20.73,210.84,14.65
2014,8,14,59.97,67.29,1014.4,3.6,68.04,6.42,11.71,66.54,321.09,4138.5,6.62,250.51,9.43,259.9,17.79,262.37,11.46
2014,8,15,59.52,66.67,1015.29,4.5,90.08,0.92,42.54,88.96,132.77,3613.4,8.22,233.23,10.95,243.45,21.79,260.51,13.79
2014,8,16,59.82,66.12,1020.46,0.1,46.04,0,16,46.04,578.08,5611.45,7.55,273.8,9.43,283.98,12.82,291.81,10.74
2014,8,17,62.83,56.83,1017.52,0,41.88,38.29,40.67,3.33,384.27,6044.88,6,215.95,6.27,224.86,13.04,267.04,10.29
2014,8,18,64.64,59.79,1012.5,0,48.02,20.54,20.62,37.71,536.42,6314.55,10.25,269.46,13.55,274.97,22.56,273.11,18.25
2014,8,19,63.05,63.25,1013.3,0.6,80.67,5.5,8.5,80.67,220.85,4024.58,4.96,208.78,6.29,206.8,10.06,276.17,7.48
2014,8,20,61.28,58.71,1015.97,0.3,73.38,48.58,43.88,43.67,132.74,4532.77,2.55,218.31,3.67,242.11,4.7,271.72,8.28
2014,8,21,62.4,56.67,1017.38,0.2,59.29,2.62,4.33,58.75,561.1,6153.46,3.41,253.38,4.16,306.17,6.3,303.39,5.71
2014,8,22,63.95,56.29,1015.58,0,52.08,0,0,52.08,473.32,4729.46,3.82,211.73,5,249.23,9.3,263.98,8.37
2014,8,23,60.76,65.21,1016.18,0.7,60.08,23.38,32.96,40.62,158.3,4554.13,7.79,250.52,10.02,269.55,16.14,271.77,12.53
2014,8,24,59.08,66.42,1019.7,1.3,43.45,10.04,6.38,36.83,615.26,5513.55,3.72,274.7,5.88,284.74,11.07,294.02,8.86
2014,8,25,60.45,66.92,1016.6,0.7,96.83,56.71,96.83,33.88,40.85,3987.2,3.77,159.15,4.55,172.93,7.93,241.45,6.88
2014,8,26,65.28,74.62,1008.73,8.4,94.14,50.92,89.79,78.67,78.32,2429.7,9.51,244.27,13.54,247.53,34.19,258.52,19.68
2014,8,27,63.74,76.67,1014.2,2.2,54.46,10.67,26.5,44.04,486.71,4877.2,6.94,242.57,9.42,245.6,17.79,268.81,11.32
2014,8,28,65.94,72.58,1016.81,0,36.19,5.21,19.5,16.46,599.59,5396.96,3.31,164.39,3.99,185.36,7.2,252.86,4.44
2014,8,29,66.79,75.88,1017.57,8,71.2,26.79,61.96,60.17,77.37,2568.54,3.71,177.29,4.74,199.87,13.11,262.7,7.38
2014,8,30,66.49,70.33,1018.7,0,42.85,38.33,8.17,32.21,607.07,5775.21,3.43,200.18,4.08,206.37,7.14,285.03,5.76
2014,8,31,62.75,75.58,1016.08,2.6,94.17,61.08,77.58,56.54,81.7,1786.23,6.5,265.91,9.16,288.73,16.05,292.38,11.18
2014,9,1,59.02,75.79,1019.53,0.6,51.71,0,0,51.71,462.15,5011.59,6.37,278.94,8.28,282.36,11.92,231.09,8.64
2014,9,2,59.4,70.04,1019.88,0,15.42,0,8.75,6.83,704.7,5829.5,4.52,89.78,7.13,88.95,10.02,66.64,8.97
2014,9,3,60.54,73.83,1017.16,0,20.55,17.12,10.5,11.62,579.72,4348.54,5.04,136.87,6.61,128.19,21.54,82.52,10.12
2014,9,4,66.48,75.21,1014.7,0,57.13,52.83,43.96,12.75,335.61,5656.84,3.08,113.67,4.14,98.95,6.02,126.15,3.85
2014,9,5,69.85,67.96,1013.52,0,69.55,50.58,35.29,40.96,188.07,4989.34,2.48,193.07,3.3,183.51,4,200.23,4.27
2014,9,6,69.48,66.83,1012.65,0.3,8.83,6.96,3.38,7.08,745.88,5445.02,2.32,206.11,2.78,214.91,1.48,233.7,2.58
2014,9,7,69.13,68.42,1013.78,0,4.63,1.83,3.67,0.42,771.55,5687.99,2.9,214.48,3.25,208.69,3.3,280.29,3.68
2014,9,8,70.44,68.92,1015.24,0,1.73,2.04,0,1.67,758.39,5574.96,2.98,181.68,3.09,177.04,2.92,237.81,3.79
2014,9,9,69.12,69.33,1016.65,0.5,19.58,10.33,5.58,16.71,629.35,4876.31,2.91,248.41,3.44,253.24,4.87,294.65,3.47
2014,9,10,64.6,76.12,1015.26,0,39.17,2,10.04,39.17,530.78,5354.24,3.18,234.18,3.52,213.19,4.65,171,4.38
2014,9,11,58.07,75.12,1014.97,0,27.71,0,0,27.71,532.3,4806,5.86,246.76,7.06,201.98,7.68,61.1,6.75
2014,9,12,55.86,82.38,1017.79,3,98.96,0.83,40.12,91.67,12.13,2943.23,6.35,305.25,7.91,306.55,12.56,140.24,8.83
2014,9,13,61.76,83.71,1018.87,0.2,58.5,0,0,58.5,356.8,3315.25,3.92,217.53,5.15,221.09,6.79,96.96,7.16
2014,9,14,60.2,76.33,1017.42,0,14.62,0,0,14.62,551.11,4959.08,4.09,175.84,6.14,147.55,14.99,82.2,8.94
2014,9,15,63.37,73.42,1014.93,0,15.02,16.08,14.58,1.75,566.37,5121.95,4.43,126.76,7.18,129.04,7.47,184.23,8.19
2014,9,16,68.25,66.21,1013.96,0.3,24.98,2.83,0.38,24.12,593.96,5095.25,2.78,110.43,3.1,113.78,5.24,184.22,3.06
2014,9,17,68.34,66.17,1012.41,0.4,41.84,46.67,39.21,11.29,397.05,4682.29,3.25,183.48,5.01,175.31,5.34,165.51,4.07
2014,9,18,71.11,66.12,1011.74,1.5,75.59,39.38,74.5,46.54,335.07,4185.67,3.16,176.87,4.85,171.46,4.25,137.8,4.01
2014,9,19,68.37,75.79,1014.12,2.6,51.64,31.92,48.29,33.92,258.3,3306.35,5.68,196.78,7.76,203.4,8.45,240.3,7.21
2014,9,20,67.25,76.58,1016.47,3.2,68.08,7.29,45.79,56.88,334.87,3333.94,4.45,190.97,5.67,204.14,12.32,257.96,7.45
2014,9,21,62.6,78.88,1017.11,2.4,67.33,18.33,57.04,59.46,306.11,2403,6.56,239.17,8.82,247.4,19.91,264.88,13.19
2014,9,22,55.71,77.04,1020.27,2.6,37.88,13.5,0.88,35.58,482.98,4408.17,7.67,333.43,10.66,310.08,13.67,251.69,11.11
2014,9,23,54.53,66.71,1019.95,0,6.96,23.21,0,0,714.87,5028.5,5.99,103.16,9.17,97.96,9.73,82.44,9.37
2014,9,24,55.97,69.04,1015.52,0.2,47.11,16.25,37.33,42.83,324.9,3801.19,6.22,185.47,9.31,188.56,18.3,248.46,10.36
2014,9,25,57.97,68.92,1020.07,0.5,43.17,9.33,7.54,36.96,434.35,3915.11,4.61,270.93,7.09,271.27,9.34,290.35,7.77
2014,9,26,58.53,63.46,1024.85,0,11.53,10.83,0,8.33,581.1,4702.76,2.84,230.2,4.18,223.35,4.6,110.22,3.84
2014,9,27,61.07,66.58,1025.43,0,0.06,0.21,0,0,719.15,4636.9,3.22,96.78,5.4,179.54,11.12,93.04,7.07
2014,9,28,64.41,70,1024.87,0,13.97,32.96,8.92,0,534.73,4396.6,4.62,178.72,7.41,180.42,5.73,271.92,4.89
2014,9,29,67.26,62.67,1025.05,0,53.05,26.67,41.29,34.42,291.45,4207.92,4.86,188.2,6.33,209.88,8.41,265.44,6.65
2014,9,30,65.27,74.25,1025.37,0.1,99.71,39.5,38.46,97.17,0.64,2528.49,2.69,196.28,3.58,201.12,6.64,253.54,4.49
2014,10,1,64.16,76.83,1025.56,0.5,53.5,16.92,19.33,53.5,360.13,3482.57,2.88,177.01,4.16,152.65,3.68,218.63,4.39
2014,10,2,61.65,77.04,1026.46,0,2.04,0.04,0,2.04,682.38,4291.58,3.62,119.22,6.02,110.15,10.51,75.28,8.34
2014,10,3,59.94,71.25,1023.27,0,5.94,4.58,5.62,0,632.46,4359.22,5.02,118.15,7.28,105.51,15.86,94.23,9.5
2014,10,4,60.48,71.96,1016.99,0,5.75,11.38,3.67,2.54,688.56,4234.62,4.53,167.58,8.06,168.26,7.91,219,7.39
2014,10,5,62.8,70.04,1014.72,2.3,80.67,59.08,77,40.29,54.19,3220.02,3.85,205.28,4.65,222.64,7,230.26,5.22
2014,10,6,59.74,72.75,1012.01,0,54.23,40.29,24.71,37.25,455.49,4014.79,5.33,193.06,7.9,199.2,9.01,211.97,9
2014,10,7,63.57,67.25,1008.31,6.7,95.8,58.25,92.88,73.92,0,1949.99,8.46,187.56,11.96,195.72,32.97,231.34,19.71
2014,10,8,67.4,66.92,1009.72,14,93.21,42.12,77.96,59.04,80.43,3075.84,8.11,180.09,11.39,195.37,30.35,237.37,18.6
2014,10,9,66.1,62.17,1009.49,1.8,52.37,5,44.29,46.29,381.61,2513.36,5.59,140.98,7.24,176.43,27.71,231.06,13.36
2014,10,10,63.1,82.67,1013.53,14,88.42,18.92,88.42,71.54,0,2263.27,5.25,185.67,7.03,202.29,15.26,240.18,12.89
2014,10,11,59.97,90.58,1014.27,9.2,65.7,54.79,59.88,61.17,208.92,1545.04,3.99,197.62,5.73,209.38,11.7,243.28,6.22
2014,10,12,61.04,83.96,1011.66,0,59.84,46.83,45.79,33.25,232.53,3242.27,6.27,144.9,8.92,160.44,8.66,135.74,7.74
2014,10,13,62.36,77.46,1008.8,5.7,74.35,45.83,72.5,55.75,83.09,1867.22,4.62,145.13,6.34,156.89,16.25,220.42,9.86
2014,10,14,60.11,76.5,1010.06,0,52.06,18.71,20.46,40.46,342.47,3256.51,4.1,164.93,4.42,180.32,12.09,241.73,6.84
2014,10,15,62.49,75.71,1008.68,6,90.38,67.92,89.79,65.5,125.11,2953.91,3.07,173.75,3.92,208.35,10.75,237.4,7.06
2014,10,16,63.22,73.96,1009.35,1.7,83.34,42.92,55.88,56.17,219.24,2480.43,6.56,195.62,9.15,221.46,24.23,256.27,13.16
2014,10,17,63.63,73,1013.55,5.8,49.64,46.04,47.71,42.88,415.53,3295.67,9.56,209.51,12.99,215.79,24.8,241.14,15.17
2014,10,18,59.79,76.58,1020.85,0,0.35,1.17,0,0,645.99,3518.17,7.75,119.12,12.27,122.48,7.24,219.24,6.79
2014,10,19,64.8,62.33,1022.4,0,13.53,18.54,9.83,0,501.97,3486.13,3.12,143.94,3.66,155.03,16.11,255.36,5.47
2014,10,20,65.47,69.08,1019.94,0.4,95.04,73.08,95.04,45.25,26.81,2635.29,3.92,220.74,4.54,245.95,17.76,272.94,9.51
2014,10,21,60.29,79.92,1013.61,7.6,68.75,15.33,40.42,64.33,341.31,2852.45,12.44,248.6,15.91,262.95,32.78,266.61,20.15
2014,10,22,46.23,72.08,1018.9,7.3,58.88,0,0.42,58.88,408.98,2593.46,19.55,283.89,24.78,284.79,39.76,301.61,26.47
2014,10,23,47.56,73.75,1023.47,0.6,57.62,0,0,57.62,185.86,3121.23,6.67,264.09,8.8,269.67,11.06,306.79,10.35
2014,10,24,48.16,73.38,1021.31,0,16.77,1.83,10.12,9.12,560.2,3284.99,4.94,112.27,7.69,106.94,15.56,100.56,10.1
2014,10,25,52.24,73.83,1021.06,0,82.49,26.83,28.75,66.96,10.21,1848.53,3.09,176.2,4.14,184.93,7.13,231.8,3.63
2014,10,26,56.36,73.12,1024.26,0,24.25,0,0.92,24.25,557.2,3136.36,4.11,152.25,6.85,153.67,8.17,96,7.22
2014,10,27,52.47,72.46,1024.04,0,26.57,34.17,25.21,0,296.25,3069.61,5.65,111.71,10.07,108.23,10.63,91.49,9.02
2014,10,28,50.71,75.75,1019.97,0,24,13.83,21.79,2.21,584.24,3074.06,5.5,108.11,8.28,126.33,9.56,233.03,5.44
2014,10,29,53.16,73.54,1019.15,0,7.27,1.17,2.38,4.58,595.32,3052.7,4.52,188.31,4.53,198.23,17.16,272.2,7.47
2014,10,30,55.75,71.58,1023.9,0.5,57.42,0.29,17.29,52.04,198.43,2226.78,4.08,124.33,5.12,129.01,7.07,205.39,5.49
2014,10,31,55.85,72.75,1025.23,0,7.75,25.83,0,0,599.84,2897.84,6.93,122.78,12.53,123.99,9.51,109.14,11.32
2014,11,1,58.65,69,1022.81,0,7.14,23.79,1.79,0,599.49,2867.58,2.93,130.63,5.29,155.19,8.87,167.35,5.71
2014,11,2,56.59,65.88,1019.11,0,25.75,48.67,19.75,0.25,318.31,2808.84,3.92,115.6,5.05,149.46,12.73,238.29,7.1
2014,11,3,57.49,59.17,1009.37,0,63.35,27.04,62.29,46.75,41.08,1349.24,6.81,143.25,9.68,169.63,36.62,225.16,19
2014,11,4,53.69,70.42,997.13,0,89.86,71.54,87.33,58.42,0,1674.09,6.98,201.71,10.44,218.08,22.91,226.69,17.69
2014,11,5,46.06,89.04,1001.09,17,100,75.17,100,100,0,873.09,7.03,226.08,8.3,236.03,11.55,272.81,8.29
2014,11,6,45.57,80.92,1011.82,0.1,71.5,0,34.88,71.29,62.46,2187.62,4.42,220.17,6.16,221.78,7.62,210.58,6.38
2014,11,7,45.54,78.38,1009.65,3.4,32.08,4.17,30.75,22.17,414.9,2500.9,7.17,161.85,11.49,166.74,16.92,217.91,10.77
2014,11,8,47.92,76.96,1012.44,0,5.76,18.08,1.29,0.33,563.04,2630.84,5.34,154.08,7.54,161.9,20.82,199.27,10.07
2014,11,9,48.05,80,1009.1,0,78.65,51.71,76.29,29.83,48.51,2056.79,6.08,176.72,10.17,184.69,9.88,219.03,7.85
2014,11,10,49.46,88.79,1011.52,5.2,74.21,43.58,61.62,67.38,60.35,1387.51,4.79,119.94,7.41,128.61,8.67,213.42,7.3
2014,11,11,50.65,81.92,1006.92,0,38.99,27.96,36.67,11.62,282.91,2384.31,5.98,172.74,9.54,186.76,9.84,142.39,7.72
2014,11,12,50.46,85.71,1004.57,5.5,88.9,59.75,87.71,83.75,0,1277.15,3.07,257.94,4,282.1,10.21,287.13,5.28
2014,11,13,50.49,87,1011.71,0.4,54.33,25.96,34.96,48.12,298.29,2225,3.48,145.6,5.77,172.23,10.52,160.95,5.43
2014,11,14,48.74,82.67,1008.78,0,36.71,20.17,21.5,30.92,452.02,2424.36,9.36,115.08,15.1,119.46,6.21,164.35,8.24
2014,11,15,49.6,84.21,1002.99,2.9,89.83,45.5,85.33,85.21,33.83,882.88,4.53,204.71,7.24,181.73,11.06,221.44,7.89
2014,11,16,50.33,72.92,1002.32,2.3,85.5,41.42,81.29,79.42,203.04,2059.46,8.16,200.15,11.24,211.52,23.98,247.18,14.66
2014,11,17,48.55,75.75,1003.63,0,78.38,46.54,68.96,71.67,104.54,1654.51,6.39,155.55,8.89,163.23,14.46,200.19,12.39
2014,11,18,46.53,78.38,1007.92,0.4,52.16,3,0.29,51.58,276.38,2063.02,2.45,171.38,2.68,192.26,7.49,267.42,5.53
2014,11,19,47.57,80.29,1017.84,0,54.27,9.42,4.88,48.12,289.27,2168.04,2.81,172.61,4.78,180.53,9.65,233.32,6.28
2014,11,20,43.5,81.12,1024.04,0,42.14,9.12,39.96,18.25,314.18,2202.75,4.38,124.35,8.17,116.25,7.84,117.31,9.75
2014,11,21,49.09,75.88,1020.9,0,54.12,17.83,37.04,47.5,352.2,2093.28,6.76,111.37,11.06,116.99,5.34,246.78,6.51
2014,11,22,49.98,75.46,1020.09,0,18.61,34.29,15.17,0.25,531.68,2139.56,5.96,107.83,11.54,114.83,9.99,222.38,5.85
2014,11,23,48.99,80.71,1020.72,0,31.55,33.92,28.96,1,489.06,2099.51,8.48,118.16,15.8,122.44,9.85,206.8,8.4
2014,11,24,52.67,79.71,1021.25,0,72.67,21.79,46.25,50.46,271.44,2030.98,5.13,208.59,7.79,213.69,10.68,249.3,4.77
2014,11,25,48.79,88.58,1019.91,0,62.84,15.75,8.04,54.58,270.76,1923.29,2.42,177.97,3.39,189.98,15.06,98.35,6.73
2014,11,26,48.42,81.54,1013.9,1.9,82.75,38.17,52.92,62.38,38.94,1481.85,7.39,105.88,11.63,108.6,5.86,224.72,6.13
2014,11,27,48.84,81.33,1008.59,0.1,61.2,42.54,48.25,42.38,130.26,1723.04,6.76,113.26,12.21,117.71,6.5,161.07,6.74
2014,11,28,46.79,78.83,1007.58,0,26.2,13.92,22.38,18,464.85,2020.3,7.01,165.27,10.91,155.97,14.14,116.27,10.22
2014,11,29,39.54,88.08,1011.98,0,42.27,4.83,0,41.92,223.86,1802.25,2.43,273.62,3.48,270.82,10.26,98.22,7.63
2014,11,30,37.95,85.79,1010.07,0,51.17,21.96,23.96,37.71,142.32,1887.69,3.14,203.62,5.74,217.45,7.14,104.53,4.4
2014,12,1,36.87,87.54,1004.31,0.4,92.46,28.46,58.67,80.12,107.87,1286.94,7.34,313.01,8.74,318.11,5.03,156.36,7.32
2014,12,2,37.95,87.83,1009.17,1.6,100,0,4.25,100,0,665.72,4.7,312.52,5.54,315.65,4.04,249.86,4.78
2014,12,3,38.33,86.67,1014.12,0,96.25,5.21,14.71,96.25,0,1134.75,5.18,269.67,6.54,272.01,7.5,89.26,6.08
2014,12,4,39.02,82.92,1014.21,0,29.4,1.79,28.79,20.83,221.51,1604.67,5.65,153.14,8.47,160.49,7.02,185.28,6.39
2014,12,5,37.94,89.33,1018.43,0.1,59.96,7.71,7.75,58.58,120,1703.46,4.64,213.91,6.12,222.55,6.32,203.26,5.83
2014,12,6,39.25,88.04,1021.75,2.1,100,2.88,3.21,100,0,820.58,6.1,280.44,7.69,282.6,8.23,90.72,8.61
2014,12,7,38.29,86.29,1023.35,0,81.79,3.67,12.5,73.46,87.7,1462.27,5.13,277.41,6.86,279.99,8.94,173.58,7.2
2014,12,8,39.38,81.62,1021.65,1.3,87.46,8.58,46.83,82.29,0,1026.17,6.44,259.12,9.11,265.17,14.4,287.86,9.73
2014,12,9,36.02,85.25,1027.12,1.4,52.01,2.67,18,49.88,167.39,1463.16,6.54,288.63,7.99,292.93,9.05,165.45,8.32
2014,12,10,37.4,82.79,1027.28,1.5,90.51,6.96,36.62,82.5,25.02,783.2,5.22,215.23,6.87,221.02,17.53,232.87,9.17
2014,12,11,42.34,75.83,1021.45,0.1,57.13,5.08,12.33,48.96,390.94,1755.97,14.4,249.63,19.32,250.65,35.87,266.08,21.84
2014,12,12,45.61,63.67,1014.04,0,42.69,39.83,31.88,16.25,424.31,1824.5,11.91,230.99,16.73,234.64,42.25,251.02,23.14
2014,12,13,49.59,61.33,1011,0.5,70.18,43.04,69.58,36.67,121.18,1480.07,5.46,198.43,8.18,218.34,39.4,249.4,18.64
2014,12,14,50.54,79.71,1016.34,6.9,94.86,35.12,53.04,94.83,71.11,1081.35,4.14,169.96,6.5,201.35,22.99,254.81,11.88
2014,12,15,48.68,82.54,1016.95,1.7,84.12,12.75,50.75,73.5,45.11,1423.11,5.06,209.9,7.55,228.73,20.13,258.19,10.73
2014,12,16,43.33,83.58,1015.4,0.1,97.5,36.96,62.04,67.17,0,1262.91,5.49,239.67,7.75,269.08,13.91,288.69,8.69
2014,12,17,43.15,84.08,1014.99,9.4,100,46.58,55.17,91.88,0,284.8,6.7,253.97,9.74,256.04,24.5,265.92,12.5
2014,12,18,50.02,84.79,1017.83,10.1,84.33,4.88,35.04,84.29,0,277.68,8.26,237.63,12.98,247.84,31.72,274.24,15.74
2014,12,19,52.84,73.88,1021.62,5.6,67.31,36.79,61.29,30.12,0,1225.53,15.69,247.84,21.53,248.2,44.48,262.48,24.43
2014,12,20,43.99,79.12,1028.65,2.4,62.96,7.42,12.17,60.42,37.52,1375.05,12.67,276.53,16.74,276.91,28.21,283.17,18.04
2014,12,21,41.1,82.38,1034.84,1.4,54.77,2.83,1.29,54.29,152.55,1618.02,8.18,260.04,11.19,264.75,19.97,282.23,12.63
2014,12,22,39.76,70.21,1031.61,0,2.21,7.38,0,0,475.73,1755.97,3.53,224.14,5.38,248.75,31.16,266.41,12
